_time,AP_channel,RSSI,channel_width,client_ID,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,obstacles,radio,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_drop_misc,router_rx_duration_us,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_duration_us,router_tx_failed,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-07-10 18:34:48.879000+00:00,48,-33,80.0,1.0,3,2.0,0.0002838580912792,1448,3.796,3.758888888888889,5.429,400,cwpb-2m,0,1.0,619.0,-91.0,12,0.0,5822806.0,866.7,-57.0,-58.0,35.0,8621761.0,7236.0,780.0,7236.0,0.0,2,3.0,-38.0,65,406.4615642928234,135.22943670736518,0.1901226743922864,84,3.079
2026-07-10 18:38:40.540000+00:00,48,-54,80.0,2.0,0,2.0,1.147873730058163,2780160,5.662,5.181111111111111,25.266,433,cwpb-2m,0,1.0,330.359,-92.0,12,2.0,6174939.0,325.0,-66.0,-67.0,26.0,6123268.0,3898.0,390.0,3896.0,0.0,0,3.0,-38.0,0,199.4294979522525,129.9619950184318,0.0,0,10.391
2026-07-10 18:39:46.230000+00:00,48,-52,80.0,3.0,4,2.0,0.0,0,35.105,6.844444444444445,19.380000000000003,433,cwpb-2m,0,1.0,330.359,-92.0,10,2.0,6174939.0,325.0,-66.0,-67.0,26.0,6123268.0,3898.0,390.0,3896.0,0.0,3,3.0,-42.0,36,229.5265220691033,79.64924080334062,0.0946692212329539,42,93.118
2026-07-10 18:40:38.042000+00:00,48,-32,80.0,1.0,11,2.0,0.0,0,2.823,8.597777777777777,11.044,81,cwpb-2m,0,1.0,619.0,-92.0,11,0.0,5962742.0,780.0,-57.0,-60.0,32.0,8518273.0,10318.0,780.0,10318.0,0.0,10,1.0,-35.0,89,465.3113858628891,157.18824733932428,0.090497737556561,42,1.891
2026-07-10 18:44:16.280000+00:00,48,-47,80.0,2.0,0,2.0,0.8957209186408601,441640,3.55,2.6955555555555555,5.159000000000001,433,cwpb-2m,0,1.0,330.359,-92.0,12,2.0,5146604.0,292.5,-66.0,-68.0,27.0,2446928.0,2268.0,390.0,2267.0,0.0,0,1.0,-35.0,0,44.25604459486362,86.37915388451182,0.0,0,4.635
2026-07-10 18:45:21.571000+00:00,48,-52,80.0,3.0,4,2.0,0.0005339775679268,1448,34.255,13.11888888888889,26.003,433,cwpb-2m,0,1.0,330.359,-92.0,10,2.0,5146604.0,292.5,-66.0,-68.0,27.0,2446928.0,2268.0,390.0,2267.0,0.0,3,3.0,-33.0,39,225.3830954854175,111.34952669638434,0.0819144579018196,42,51.645
2026-07-10 18:47:28.583000+00:00,48,-37,80.0,1.0,7,2.0,0.0002536150735712,1448,2.033,1.6844444444444444,3.666,527,cwpb-2m,0,1.0,619.0,-92.0,12,0.0,9442509.0,650.0,-59.0,-52.0,33.0,16114516.0,24534.0,780.0,24534.0,0.0,6,1.0,-37.0,92,455.51921229467087,196.13401998153464,0.0881778673552938,42,3.141
2026-07-10 18:48:45.652000+00:00,48,-50,80.0,2.0,4,2.0,1.1739571896534575,2777552,7.949,24.835555555555555,30.004,433,cwpb-2m,0,1.0,330.359,-92.0,12,5.0,5924952.0,234.0,-66.0,-68.0,27.0,6101920.0,2560.0,390.0,2554.0,0.0,3,3.0,-30.0,48,198.6312414826656,116.65930199203189,0.1761264755834189,84,17.309
2026-07-10 18:49:59.184000+00:00,48,-52,80.0,3.0,4,2.0,0.0010548757742445,2896,17.321,7.283333333333335,19.425,433,cwpb-2m,0,1.0,299.7,-90.0,12,32.0,136476550.0,263.3,-63.0,-64.0,26.0,151927617.0,121082.0,351.0,121070.0,0.0,3,3.0,-33.0,39,239.69846018583277,156.41050119331743,0.0462229265715795,21,23.778
2026-07-10 18:53:13.909000+00:00,48,-34,80.0,1.0,10,2.0,0.0,0,3.094,7.766666666666667,8.65,780,cwpb-2m,0,1.0,619.0,-91.0,10,0.0,5724306.0,526.6,-59.0,-51.0,32.0,7959466.0,7113.0,780.0,7113.0,0.0,9,1.0,-35.0,86,432.69458098693934,201.74770759355573,0.1672560451113447,105,3.193
2026-07-10 18:54:21.540000+00:00,48,-48,80.0,2.0,4,2.0,1.5973443376516432,3343840,12.118,9.166250000000002,24.552222222222223,433,cwpb-2m,0,1.0,330.359,-89.0,12,1.0,3981672.0,234.0,-65.0,-65.0,24.0,5344050.0,3496.0,390.0,3489.0,0.0,3,3.0,-30.0,61,169.36519900049976,74.02694242815949,1.992788930033132,1227,40.639
2026-07-10 18:55:34.844000+00:00,48,-52,80.0,3.0,4,2.0,0.0005902846773414,1448,49.638,24.532222222222217,37.821000000000005,433,cwpb-2m,0,1.0,299.7,-89.0,12,0.0,4846757.0,263.3,-64.0,-64.0,26.0,7131307.0,978.0,351.0,978.0,0.0,3,3.0,-33.0,39,216.23147806973725,106.55709177687184,0.0734972438533555,42,36.443
