_time,AP_channel,RSSI,bssid,channel_width,client_mode,client_name,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,mac,obstacles,radio,router_connected_time_sec,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_bytes,router_rx_drop_misc,router_rx_duration_us,router_rx_packets,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_bytes,router_tx_duration_us,router_tx_failed,router_tx_packets,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_strongest_ssid,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,ssid,stored_at,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-06-13 00:44:59.260000+00:00,3,-34,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.0077236410125622245,4344,50.104,7.513333333333334,23.857999999999997,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,0,48,-34,069-5G,21,48.63933459962011,36.751842278203725,069-2G,2026-06-13T00:45:00.979Z,0.04400947251503657,21,184.732
2026-06-13 00:49:33.145000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0848570323093771,98464,1.627,4.677777777777777,22.47,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,49476,114.187,-80,2,79435461,0,5617028,66289,144.4,-33,-32,47,126342328,8384592,4094,99481,130.0,4094,4,2,48,-28,069-5G,42,92.56486726684756,62.03367863031498,069-2G,2026-06-13T00:50:04.482Z,0.04433747149733975,21,2.551
2026-06-13 00:50:19.857000+00:00,3,-34,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.4548961044616884,189688,33.743,20.435555555555556,34.148,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,0,48,-34,069-5G,21,36.05298790604698,29.852697508896796,069-2G,2026-06-13T00:50:21.578Z,0.10435473985854135,63,40.189
2026-06-13 00:55:02.705000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.003554806274841909,4344,3.698,15.481111111111112,15.529,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,49805,114.187,-80,2,24467532,0,2321385,30094,144.4,-33,-31,47,131964847,8049901,1603,91299,130.0,1603,4,0,48,-28,069-5G,38,97.7612761049126,16.86324308855482,069-2G,2026-06-13T00:55:34.334Z,0.22654332641117614,84,2.763
2026-06-13 00:55:40.456000+00:00,3,-34,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.011731221511819585,4344,38.619,29.477777777777778,54.17999999999999,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,0,48,-34,069-5G,23,31.009940653411928,23.616107947216985,069-2G,2026-06-13T00:55:42.178Z,8.018810059292578,5883,98.268
2026-06-13 01:00:32.506000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.010006057534554413,5792,1.664,8.005,12.986,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,50136,114.187,-81,2,17302548,0,1650561,18669,52.0,-33,-32,48,63934701,4023295,823,45576,130.0,822,4,0,48,-27,069-5G,38,45.01488774385724,12.280489109392647,069-2G,2026-06-13T01:01:04.526Z,0.0,0,6.835
2026-06-13 01:01:01.036000+00:00,3,-34,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.009893259383496895,2896,48.595,18.191111111111113,30.863999999999997,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,0,48,-34,069-5G,23,25.158276517044886,23.390993710691824,069-2G,2026-06-13T01:01:02.769Z,0.10440316192433256,63,151.426
2026-06-13 01:06:02.665000+00:00,3,-24,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.006473375026398674,2896,6.107,2.8133333333333335,5.852,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,50465,114.187,-80,1,60101354,0,4518078,45843,144.4,-33,-32,47,50397648,3573966,1949,45512,130.0,1949,4,0,48,-28,069-5G,29,36.02106436177802,42.80085296033734,069-2G,2026-06-13T01:06:34.113Z,8.318915801614764,4616,3.571
2026-06-13 01:06:21.630000+00:00,3,-36,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.0127637368836737,5792,31.388,9.704444444444443,31.276,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,0,,,,,,,,,,,,,,,,0,48,-35,069-5G,20,38.56445812512492,17.8516353558349,069-2G,2026-06-13T01:06:23.421Z,2.130173277960762,1190,363.794
2026-06-13 01:11:32.209000+00:00,3,-27,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.43408941131088813,275120,3.0,3.348888888888889,5.805,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,50795,114.187,-79,2,75595640,0,5406377,57733,144.4,-33,-32,46,71356013,5132750,3242,62957,130.0,3237,4,0,6,-30,Dias,28,50.78503162581981,55.715398413722625,069-2G,2026-06-13T01:12:03.537Z,0.04784798013169587,21,2.637
2026-06-13 01:11:42.276000+00:00,3,-31,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,1,2.0,0.008803130866727408,4344,35.355,8.711111111111112,29.28,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,0,48,-35,069-5G,20,42.75624705176894,27.59682523410547,069-2G,2026-06-13T01:11:44.062Z,2.7467206620301083,1248,190.978
2026-06-13 01:17:01.661000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.003442072830204132,4344,2.38,2.43,4.98,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,51127,114.187,-80,2,77584457,0,5502992,66502,144.4,-32,-33,48,137248193,8815582,1417,107302,130.0,1417,4,0,48,-28,069-5G,29,100.93455713211839,58.46475410131453,069-2G,2026-06-13T01:17:35.423Z,0.04133776894155627,21,2.624
2026-06-13 01:17:02.911000+00:00,3,-35,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,2,2.0,0.006320756018293874,2896,43.356,28.876666666666665,40.203,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,1,48,-35,069-5G,34,41.08774410235905,31.964336411478502,069-2G,2026-06-13T01:17:04.633Z,0.12305648878818659,63,144.266
2026-06-13 01:17:29.421000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.0015356402325155595,4256,73.939,10.984444444444444,27.404999999999994,390,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,227.14955715427658,78.45356059855317,<unknown ssid>,2026-06-13T01:17:33.722Z,0.0,0,6.194
2026-06-13 01:22:23.497000+00:00,3,-34,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,2,2.0,0.012978254969649885,5792,43.321,5.144444444444442,30.119999999999997,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,1,48,-35,069-5G,34,41.09185164450665,28.002277772262484,069-2G,2026-06-13T01:22:25.255Z,0.0840891344825515,42,57.063
2026-06-13 01:22:30.717000+00:00,3,-24,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002457341034812105,2896,1.54,2.2055555555555557,4.17,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,51453,114.187,-78,2,62870724,1,5198800,55492,144.4,-34,-33,44,128126482,8243559,2136,96167,130.0,2136,4,0,48,-29,069-5G,39,94.37500254288877,44.34226288628704,069-2G,2026-06-13T01:23:01.788Z,0.08070714834742505,42,2.837
2026-06-13 01:27:44.139000+00:00,3,-39,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,2,2.0,0.01164931444428104,5792,43.68,7.827777777777777,25.574999999999996,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,1,,,,,,,,,,,,,,,,1,48,-37,069-5G,19,44.43740369815092,27.73403758576116,069-2G,2026-06-13T01:27:45.842Z,0.09002636486399589,42,113.898
2026-06-13 01:28:00.889000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.03930341566845711,50680,3.568,2.3133333333333335,5.851,72,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,51783,114.187,-78,0,85938286,0,6049777,70668,144.4,-32,-32,46,140556268,9040316,1725,109483,130.0,1725,4,1,48,-29,069-5G,40,102.67788549549185,63.16713619718282,069-2G,2026-06-13T01:28:31.983Z,0.04033497234173325,21,2.621
2026-06-13 01:33:04.729000+00:00,3,-36,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,2,2.0,0.013299736191282538,5792,25.832,13.140000000000002,34.803999999999995,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,1,48,-37,069-5G,19,37.729871064467766,31.75925322740814,069-2G,2026-06-13T01:33:06.390Z,3.2164389623319876,1163,145.265
2026-06-13 01:33:30.156000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0028193719514080467,2896,2.678,3.727777777777778,5.988,72,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,52112,114.187,-80,2,79959488,0,5901102,64938,117.0,-33,-33,47,113033727,7731435,5330,90179,130.0,5330,4,1,6,-26,Dias,34,81.42619981077564,60.71768060279129,069-2G,2026-06-13T01:34:01.233Z,0.0,0,2.781
2026-06-13 01:38:25.320000+00:00,3,-32,cc:d8:43:b1:ea:4e,20,WiFi 4 (11n),motorola moto g(9) plus,2,2.0,0.008463391079741665,4344,43.517,22.71222222222222,36.569,72,sala,08:aa:55:1d:45:66,0,2.4ghz,,,,2,,,,,,,,,,,,,,,,1,48,-37,069-5G,24,42.773346130773845,36.60940991345397,069-2G,2026-06-13T01:38:27.036Z,0.09749756256093597,42,131.409
2026-06-13 01:38:59.420000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0038706288980725834,4344,2.499,6.22111111111111,10.192,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,52442,114.187,-78,2,78159216,0,5838184,63795,117.0,-33,-33,45,122909922,8079933,2629,96488,130.0,2629,4,0,48,-29,069-5G,38,89.73823556662097,57.48128084457707,069-2G,2026-06-13T01:39:30.685Z,0.05501702908042966,21,2.485
2026-06-13 01:44:28.868000+00:00,3,-25,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0082154884803873,8688,4.088,2.2466666666666666,5.052,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,52771,114.187,-79,2,66043241,0,5087850,55525,144.4,-31,-31,48,116306560,8254643,3404,88244,130.0,3402,4,0,48,-27,069-5G,43,85.10560139189924,48.509652789506355,069-2G,2026-06-13T01:44:59.933Z,0.08438649012477145,42,2.614
2026-06-13 01:49:58.156000+00:00,3,-28,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0071673640217069495,8688,1.499,1.4388888888888889,5.415,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,53100,114.187,-78,2,73862616,0,5420841,62562,144.4,-33,-32,45,132772009,8760058,3158,103151,130.0,3158,4,0,48,-31,069-5G,40,96.94236042845674,54.17710137979867,069-2G,2026-06-13T01:50:29.119Z,0.0,0,2.76
2026-06-13 01:55:27.317000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.018386509091236267,20272,2.742,3.4844444444444447,4.674,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,53429,114.187,-80,2,48703411,0,4123942,73534,144.4,-33,-33,47,186338180,12756556,6317,133635,130.0,6312,4,0,48,-29,069-5G,40,88.19154918628837,38.99326748099292,069-2G,2026-06-13T01:55:58.254Z,0.27353010133638994,105,2.927
2026-06-13 02:00:56.454000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0022238089214913744,2896,2.73,1.2811111111111113,6.006,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,53758,114.187,-81,2,89661168,0,6309209,73223,144.4,-34,-33,47,140607709,9130022,2152,110613,130.0,2152,4,2,48,-26,069-5G,42,103.97838308091444,67.08353778525519,069-2G,2026-06-13T02:01:27.336Z,0.0,0,2.817
2026-06-13 02:06:25.506000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0022369416829921183,2896,3.972,1.4244444444444446,5.022,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,54087,114.187,-81,2,82755602,0,5984076,68789,144.4,-33,-33,48,139486506,9039705,1804,108268,130.0,1804,4,1,48,-27,069-5G,49,103.57420494976569,60.63323947132346,069-2G,2026-06-13T02:06:56.443Z,0.0,0,2.759
2026-06-13 02:11:54.660000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0022150654802727005,2896,1.96,1.9433333333333334,5.967,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,54417,114.187,-81,2,97278314,0,6491846,77932,144.4,-33,-33,48,141822668,9099738,1165,113309,130.0,1165,4,2,48,-27,069-5G,41,104.11192286706458,72.75544899956418,069-2G,2026-06-13T02:12:25.564Z,0.0,0,2.967
2026-06-13 02:16:53.212000+00:00,36,-59,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.004220101579543719,10136,19.45,7.608888888888889,11.432,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,194.9676471990465,62.197459874389395,<unknown ssid>,2026-06-13T02:18:53.438Z,0.09747041076815967,42,14.409
2026-06-13 02:17:23.813000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.03841122821244168,49232,1.477,8.738888888888889,7.829,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,54746,114.187,-79,2,89297464,0,6232640,73083,144.4,-34,-34,45,138595646,8946804,1458,110015,130.0,1458,4,0,48,-28,069-5G,36,102.24311185475327,65.14377701265768,069-2G,2026-06-13T02:17:54.613Z,0.04223057896112776,21,2.735
2026-06-13 02:22:14.267000+00:00,36,-61,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.005572521986447073,5792,28.986,3.102222222222223,16.079,325,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,4,,,,,,,,,,,,,,,,0,,,,0,89.35600358387258,66.20949249011858,<unknown ssid>,2026-06-13T02:24:14.547Z,2.6322050394722614,1217,8.59
2026-06-13 02:22:52.850000+00:00,3,-28,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0022262595555426544,2896,1.928,1.3077777777777777,4.61,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,55075,114.187,-80,2,95540743,0,6476971,76987,144.4,-34,-34,46,141822543,9161288,1670,113656,130.0,1670,4,1,48,-26,069-5G,41,103.05337552981156,71.34369766008157,069-2G,2026-06-13T02:23:23.718Z,0.05662056135242255,21,2.293
2026-06-13 02:28:22.018000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0022089248741599295,2896,3.046,2.6533333333333333,5.266,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,55404,114.187,-78,2,96820414,0,6548538,77966,144.4,-32,-33,46,141796255,9155348,1320,112913,130.0,1320,4,0,48,-29,069-5G,45,104.80552867673953,71.67040054528174,069-2G,2026-06-13T02:28:52.873Z,0.0,0,2.546
2026-06-13 02:33:51.131000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.003232870637901937,4344,2.942,1.3900000000000001,4.903,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,55733,114.187,-79,2,95865142,0,6515926,77686,144.4,-33,-33,46,146185652,9383656,1232,115997,130.0,1232,4,1,6,-27,,50,107.44910413388614,70.46920202881505,069-2G,2026-06-13T02:34:21.997Z,0.0,0,2.643
2026-06-13 02:39:20.258000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002145352236612676,2896,1.409,2.898888888888889,5.362,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,56062,114.187,-81,2,93727871,0,6509843,77811,144.4,-33,-32,48,146213420,9479994,1146,115802,130.0,1146,4,0,48,-28,069-5G,45,107.62297032782095,69.20714289214273,069-2G,2026-06-13T02:39:51.046Z,0.0,0,2.978
2026-06-13 02:44:49.346000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.07203920148290037,95568,2.84,2.0144444444444445,5.969,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,56391,114.187,-79,2,99113127,0,6774399,81066,144.4,-33,-32,46,145249792,9337739,824,116248,130.0,824,4,0,48,-27,069-5G,44,105.68987628246761,73.30608857131,069-2G,2026-06-13T02:45:20.261Z,0.0,0,2.82
2026-06-13 02:50:18.498000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002168379326935057,2896,2.039,4.921111111111111,7.087,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,56721,114.187,-80,2,98069564,0,6821490,80745,144.4,-32,-32,48,146228548,9395579,1427,116811,130.0,1427,4,0,6,-28,,39,106.60818244053033,72.17761881639187,069-2G,2026-06-13T02:50:49.449Z,0.0,0,2.596
2026-06-13 02:55:47.686000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0021637344478597975,2896,1.706,2.2655555555555553,4.609,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,57050,114.187,-80,2,91872271,0,6393776,75342,144.4,-33,-32,47,144996785,9311099,1031,113987,130.0,1031,4,0,48,-27,069-5G,38,106.67048882162563,69.01429817006104,069-2G,2026-06-13T02:56:18.581Z,0.0,0,3.214
2026-06-13 03:01:16.809000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002153506589878888,2896,3.36,2.1955555555555555,5.88,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,57379,114.187,-78,2,93645044,0,6533227,76055,144.4,-33,-33,45,147268351,9495252,1318,116792,130.0,1318,4,0,6,-29,Dias,40,107.21440610496145,69.21572763953006,069-2G,2026-06-13T03:01:47.812Z,0.0,0,2.815
2026-06-13 03:03:58.782000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.0,0,50.748,26.69888888888889,51.814,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,125.64065901148278,71.93864336775218,<unknown ssid>,2026-06-13T03:04:45.021Z,0.0,0,5.276
2026-06-13 03:06:45.995000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.002148902053519296,2896,2.722,3.2688888888888887,5.183,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,57708,114.187,-79,2,95877188,0,6638854,78049,144.4,-33,-32,46,146313178,9371563,618,116054,130.0,618,4,1,48,-27,069-5G,43,108.31900837130999,70.59112830636494,069-2G,2026-06-13T03:07:16.834Z,0.0,0,2.188
2026-06-13 03:12:15.025000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002174343550966102,2896,1.819,2.6566666666666663,5.017,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,58037,114.187,-80,2,92495233,0,6391338,75491,144.4,-33,-34,47,145043185,9308305,1122,114658,130.0,1122,4,0,6,-28,Dias,44,106.42561576025341,68.624017047821,069-2G,2026-06-13T03:12:46.007Z,0.0,0,2.707
2026-06-13 03:17:44.234000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.03653280052815677,47784,2.443,4.007777777777777,4.781,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,58366,114.187,-79,2,75516185,0,5455903,63764,117.0,-33,-33,46,140459518,8959388,1025,108021,130.0,1025,4,0,6,-28,Dias,28,104.19969060974435,56.513194826708705,069-2G,2026-06-13T03:18:15.020Z,0.0,0,2.18
2026-06-13 03:23:13.224000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002145858635101126,2896,2.367,2.4022222222222225,5.17,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,58695,114.187,-80,2,93638781,0,6316032,77820,144.4,-32,-33,48,145123586,9271010,1073,116030,130.0,1073,4,0,48,-27,069-5G,40,107.67116399416376,69.48700700470877,069-2G,2026-06-13T03:23:43.984Z,0.0,0,2.756
2026-06-13 03:28:42.167000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002504044516101006,2896,2.626,4.941111111111111,5.888,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,59024,114.187,-81,2,93444367,0,6241078,74342,144.4,-33,-33,48,127510645,8418644,2902,102600,130.0,2902,4,2,6,-27,Dias,50,92.40907863999168,68.63392627597297,069-2G,2026-06-13T03:29:13.256Z,0.0,0,2.631
2026-06-13 03:34:11.456000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0021743908296928804,2896,1.674,2.5077777777777777,5.7219999999999995,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,59354,114.187,-80,2,95847433,0,6321826,79036,144.4,-33,-33,47,146188400,9367243,975,116210,130.0,975,4,0,48,-28,069-5G,42,106.08742893361101,71.20417131679687,069-2G,2026-06-13T03:34:42.459Z,0.0,0,2.657
2026-06-13 03:39:40.632000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.003337494650327981,4344,1.743,3.393333333333333,4.369,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,59682,114.187,-79,2,90253882,0,6203024,73574,144.4,-33,-32,46,141811647,9099585,952,112650,130.0,952,4,0,48,-28,069-5G,47,104.86094573666506,67.48087946835496,069-2G,2026-06-13T03:40:11.365Z,0.0,0,2.605
2026-06-13 03:45:10.571000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.003350428540172008,4344,1.615,2.131111111111111,4.56,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,60012,114.187,-80,2,100188443,0,6591419,79894,144.4,-35,-35,45,140777501,9163390,1839,113059,130.0,1839,4,1,6,-28,Dias,49,103.4586169364639,73.88738574369287,069-2G,2026-06-13T03:45:41.423Z,0.0,0,2.594
2026-06-13 03:50:39.630000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002150473246687083,2896,3.029,2.0733333333333337,4.463,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,60341,114.187,-80,2,94650393,0,6331751,76721,144.4,-33,-33,47,145097873,9263761,956,115567,130.0,956,4,0,6,-27,Dias,44,107.51882333321375,70.49924029772089,069-2G,2026-06-13T03:51:10.379Z,0.0,0,2.294
2026-06-13 03:56:09.648000+00:00,3,-24,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002208949271174884,2896,1.61,3.574444444444444,6.337,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,60671,114.187,-78,2,94655343,0,6293555,76251,144.4,-33,-33,45,141915996,9125562,1166,113063,130.0,1166,4,2,48,-27,069-5G,52,104.9356365265458,70.16907486676683,069-2G,2026-06-13T03:56:40.437Z,0.0,0,2.738
2026-06-13 04:01:38.682000+00:00,3,-26,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.003291647018322471,4344,3.571,2.631111111111111,5.776,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,61001,114.187,-81,2,92518982,0,6239641,75540,144.4,-34,-34,47,144004196,9291738,1488,114457,130.0,1488,4,2,48,-26,069-5G,53,105.35835678507515,68.62721770534327,069-2G,2026-06-13T04:02:09.502Z,0.0,0,2.912
2026-06-13 04:06:20.855000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.29032036476827894,799296,17.637,14.607777777777777,30.934000000000005,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,222.95860591526778,96.9956291944638,<unknown ssid>,2026-06-13T04:06:39.987Z,0.08389932081502197,42,9.395
2026-06-13 04:07:08.809000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002169932054751822,2896,2.729,1.9077777777777776,4.98,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,61331,114.187,-78,2,97169024,0,6663849,79003,144.4,-33,-32,45,145297707,9317275,1211,117083,130.0,1211,4,2,48,-28,069-5G,53,106.31729587852311,72.63380394649447,069-2G,2026-06-13T04:07:39.707Z,0.0,0,2.48
2026-06-13 04:12:38.021000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.036334186425077984,49232,2.63,1.9144444444444446,5.363,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,61660,114.187,-80,2,90259476,0,6164921,74196,144.4,-34,-32,46,147251805,9422523,1233,115661,130.0,1233,4,0,48,-27,069-5G,47,107.85514599287916,67.42387566714129,069-2G,2026-06-13T04:13:08.918Z,0.037103784586027776,21,2.448
2026-06-13 04:18:07.078000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0021596223405175577,2896,2.582,3.198888888888889,5.673,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,61989,114.187,-79,2,91439820,0,6339669,75351,144.4,-33,-32,46,145045649,9299885,1019,114428,130.0,1019,4,2,48,-27,069-5G,55,106.82072815754316,67.57313629071919,069-2G,2026-06-13T04:18:37.936Z,0.0,0,2.051
2026-06-13 04:23:37.221000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002181648778050685,2896,2.81,2.1855555555555557,4.342,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,62319,114.187,-80,2,92383100,0,6240577,75374,144.4,-34,-33,46,143980142,9217220,1215,114033,130.0,1215,4,0,48,-26,069-5G,52,105.85598827420749,68.91935303078708,069-2G,2026-06-13T04:24:08.107Z,0.0,0,2.542
